Time(Local),Production,Consumption
20.05.2026 09:00:00 +02:00,14433.17,13747.92
20.05.2026 10:00:00 +02:00,12449.40,13580.41
20.05.2026 11:00:00 +02:00,12406.81,13450.12
20.05.2026 12:00:00 +02:00,12105.27,13466.61
20.05.2026 13:00:00 +02:00,11912.40,13363.98
20.05.2026 14:00:00 +02:00,11594.34,13456.05
20.05.2026 15:00:00 +02:00,12290.74,13585.68
20.05.2026 16:00:00 +02:00,12694.78,13731.89
20.05.2026 17:00:00 +02:00,13910.70,13652.40
20.05.2026 18:00:00 +02:00,17177.63,13665.24
20.05.2026 19:00:00 +02:00,19331.51,13799.35
20.05.2026 20:00:00 +02:00,20096.14,13857.89
20.05.2026 21:00:00 +02:00,19944.19,13768.33
20.05.2026 22:00:00 +02:00,19368.15,13646.36
20.05.2026 23:00:00 +02:00,18385.77,12984.91
21.05.2026 00:00:00 +02:00,17531.17,12344.86
21.05.2026 01:00:00 +02:00,16291.94,12240.18
21.05.2026 02:00:00 +02:00,15354.44,12075.38
21.05.2026 03:00:00 +02:00,15261.94,11988.76
21.05.2026 04:00:00 +02:00,15501.07,11948.54
21.05.2026 05:00:00 +02:00,16868.16,12131.38
21.05.2026 06:00:00 +02:00,18345.02,12961.26
21.05.2026 07:00:00 +02:00,19083.56,14018.80
21.05.2026 08:00:00 +02:00,18101.00,14338.34
21.05.2026 09:00:00 +02:00,14658.45,14273.98
21.05.2026 10:00:00 +02:00,12736.14,14151.03
21.05.2026 11:00:00 +02:00,12433.95,14002.49
21.05.2026 12:00:00 +02:00,12392.27,13753.50
21.05.2026 13:00:00 +02:00,12482.84,13789.72
21.05.2026 14:00:00 +02:00,12358.55,13752.71
21.05.2026 15:00:00 +02:00,12595.72,13870.18
21.05.2026 16:00:00 +02:00,13891.57,13965.97
21.05.2026 17:00:00 +02:00,15587.72,13900.38
21.05.2026 18:00:00 +02:00,18182.28,13927.81
21.05.2026 19:00:00 +02:00,20006.98,14108.33
21.05.2026 20:00:00 +02:00,20383.32,14154.22
21.05.2026 21:00:00 +02:00,20448.94,14194.69
21.05.2026 22:00:00 +02:00,20167.51,14167.96
21.05.2026 23:00:00 +02:00,19675.72,13756.17
22.05.2026 00:00:00 +02:00,19074.98,13271.87
22.05.2026 01:00:00 +02:00,18232.28,12900.10
22.05.2026 02:00:00 +02:00,17943.32,12667.66
22.05.2026 03:00:00 +02:00,17451.33,12503.91
22.05.2026 04:00:00 +02:00,17379.87,12428.37
22.05.2026 05:00:00 +02:00,17332.32,12547.72
22.05.2026 06:00:00 +02:00,18524.70,13313.67
22.05.2026 07:00:00 +02:00,19646.66,14261.48
22.05.2026 08:00:00 +02:00,18059.93,14459.04
22.05.2026 09:00:00 +02:00,15071.62,14257.68
22.05.2026 10:00:00 +02:00,13300.12,14143.08
22.05.2026 11:00:00 +02:00,13110.27,14045.36
22.05.2026 12:00:00 +02:00,12837.92,13853.96
22.05.2026 13:00:00 +02:00,12804.55,13882.15
22.05.2026 14:00:00 +02:00,12625.84,13819.92
22.05.2026 15:00:00 +02:00,12601.49,13760.68
22.05.2026 16:00:00 +02:00,13664.94,13840.20
22.05.2026 17:00:00 +02:00,15815.38,13848.30
22.05.2026 18:00:00 +02:00,19217.93,13771.75
22.05.2026 19:00:00 +02:00,19465.82,13785.38
22.05.2026 20:00:00 +02:00,19286.04,13692.71
22.05.2026 21:00:00 +02:00,19432.74,13549.39
22.05.2026 22:00:00 +02:00,19469.03,13467.01
22.05.2026 23:00:00 +02:00,18923.91,13151.28
23.05.2026 00:00:00 +02:00,17473.64,12696.80
23.05.2026 01:00:00 +02:00,17013.31,12304.60
23.05.2026 02:00:00 +02:00,16770.66,12084.78
23.05.2026 03:00:00 +02:00,16686.63,11871.40
23.05.2026 04:00:00 +02:00,16515.68,11673.64
23.05.2026 05:00:00 +02:00,16533.23,11576.86
23.05.2026 06:00:00 +02:00,16558.17,11713.21
23.05.2026 07:00:00 +02:00,15141.04,11968.20
23.05.2026 08:00:00 +02:00,13581.53,12395.56
23.05.2026 09:00:00 +02:00,11234.53,12802.53
23.05.2026 10:00:00 +02:00,11145.15,13133.17
23.05.2026 11:00:00 +02:00,10883.65,13276.88
23.05.2026 12:00:00 +02:00,10693.67,13311.30
23.05.2026 13:00:00 +02:00,10721.19,13235.76
23.05.2026 14:00:00 +02:00,10871.61,13025.06
23.05.2026 15:00:00 +02:00,10864.13,12979.07
23.05.2026 16:00:00 +02:00,11155.39,12977.60
23.05.2026 17:00:00 +02:00,12897.68,13058.58
23.05.2026 18:00:00 +02:00,15504.07,13068.83
23.05.2026 19:00:00 +02:00,17052.99,13097.24
23.05.2026 20:00:00 +02:00,17462.57,13043.18
23.05.2026 21:00:00 +02:00,17368.78,12937.87
23.05.2026 22:00:00 +02:00,17059.38,12859.87
23.05.2026 23:00:00 +02:00,17288.35,12721.08
24.05.2026 00:00:00 +02:00,16823.64,12486.71
24.05.2026 01:00:00 +02:00,16470.55,12194.78
24.05.2026 02:00:00 +02:00,16018.50,11976.88
24.05.2026 03:00:00 +02:00,15811.74,11904.50
24.05.2026 04:00:00 +02:00,15690.24,11810.19
24.05.2026 05:00:00 +02:00,15587.20,11704.11
24.05.2026 06:00:00 +02:00,15270.77,11740.59
24.05.2026 07:00:00 +02:00,14054.74,11856.53
24.05.2026 08:00:00 +02:00,11552.91,12140.48
24.05.2026 09:00:00 +02:00,10420.85,12499.02
24.05.2026 10:00:00 +02:00,10494.91,12626.05
24.05.2026 11:00:00 +02:00,10770.73,12720.45
24.05.2026 12:00:00 +02:00,10963.93,12707.32
24.05.2026 13:00:00 +02:00,11223.03,12667.16
24.05.2026 14:00:00 +02:00,11077.45,12646.86
24.05.2026 15:00:00 +02:00,10972.64,12728.00
24.05.2026 16:00:00 +02:00,10798.31,12849.87
24.05.2026 17:00:00 +02:00,11417.14,12861.82
24.05.2026 18:00:00 +02:00,14187.72,12936.58
24.05.2026 19:00:00 +02:00,17237.66,13124.23
24.05.2026 20:00:00 +02:00,18220.92,13194.45
24.05.2026 21:00:00 +02:00,17843.62,13145.07
24.05.2026 22:00:00 +02:00,17775.51,13107.20
24.05.2026 23:00:00 +02:00,17646.72,12890.10
25.05.2026 00:00:00 +02:00,17053.01,12558.93
25.05.2026 01:00:00 +02:00,16774.78,12239.22
25.05.2026 02:00:00 +02:00,16458.36,12021.49
25.05.2026 03:00:00 +02:00,16643.70,11876.77
25.05.2026 04:00:00 +02:00,16738.28,11808.64
25.05.2026 05:00:00 +02:00,16910.99,11770.30
25.05.2026 06:00:00 +02:00,17340.36,11944.42
25.05.2026 07:00:00 +02:00,16348.84,12143.63
25.05.2026 08:00:00 +02:00,13056.16,12561.81
25.05.2026 09:00:00 +02:00,11051.91,12960.22
25.05.2026 10:00:00 +02:00,11263.89,13269.96
25.05.2026 11:00:00 +02:00,11685.33,13414.36
25.05.2026 12:00:00 +02:00,11826.01,13432.79
25.05.2026 13:00:00 +02:00,11821.34,13491.81
25.05.2026 14:00:00 +02:00,11917.38,13515.41
25.05.2026 15:00:00 +02:00,11910.64,13514.92
25.05.2026 16:00:00 +02:00,11427.30,13468.88
25.05.2026 17:00:00 +02:00,12126.92,13441.18
25.05.2026 18:00:00 +02:00,15412.31,13458.73
25.05.2026 19:00:00 +02:00,19323.08,13641.04
25.05.2026 20:00:00 +02:00,20174.35,13742.28
25.05.2026 21:00:00 +02:00,20291.92,13671.94
25.05.2026 22:00:00 +02:00,19602.21,13509.40
25.05.2026 23:00:00 +02:00,18586.04,13162.83
26.05.2026 00:00:00 +02:00,17374.05,12773.00
26.05.2026 01:00:00 +02:00,16352.01,12456.46
26.05.2026 02:00:00 +02:00,16228.57,12311.10
26.05.2026 03:00:00 +02:00,16234.02,12236.32
26.05.2026 04:00:00 +02:00,16560.67,12138.17
26.05.2026 05:00:00 +02:00,17545.31,12322.76
26.05.2026 06:00:00 +02:00,19325.68,13283.50
26.05.2026 07:00:00 +02:00,19700.50,14333.61
26.05.2026 08:00:00 +02:00,17977.28,14655.15
26.05.2026 09:00:00 +02:00,14187.51,14619.06
26.05.2026 10:00:00 +02:00,12380.71,14472.31
26.05.2026 11:00:00 +02:00,12369.57,14388.71
26.05.2026 12:00:00 +02:00,12312.34,14164.79
26.05.2026 13:00:00 +02:00,12352.74,14160.83
26.05.2026 14:00:00 +02:00,12277.98,14079.87
26.05.2026 15:00:00 +02:00,12617.61,14091.74
26.05.2026 16:00:00 +02:00,12947.31,14255.41
26.05.2026 17:00:00 +02:00,14371.14,14183.59
26.05.2026 18:00:00 +02:00,16161.27,14169.12
26.05.2026 19:00:00 +02:00,17696.04,14239.28
26.05.2026 20:00:00 +02:00,18302.11,14329.66
26.05.2026 21:00:00 +02:00,18237.40,14352.63
26.05.2026 22:00:00 +02:00,17869.43,14252.64
26.05.2026 23:00:00 +02:00,16640.06,13844.52
27.05.2026 00:00:00 +02:00,15176.27,13203.10
27.05.2026 01:00:00 +02:00,14466.59,12867.70
27.05.2026 02:00:00 +02:00,14090.87,12590.20
27.05.2026 03:00:00 +02:00,13884.65,12541.52
27.05.2026 04:00:00 +02:00,13778.05,12479.62
27.05.2026 05:00:00 +02:00,14551.48,12587.65
27.05.2026 06:00:00 +02:00,15836.62,13374.20
27.05.2026 07:00:00 +02:00,16604.34,14194.69
27.05.2026 08:00:00 +02:00,15059.06,14327.37
27.05.2026 09:00:00 +02:00,13171.57,14277.79
27.05.2026 10:00:00 +02:00,12462.43,14218.00
27.05.2026 11:00:00 +02:00,12280.47,14146.35
27.05.2026 12:00:00 +02:00,12219.35,14079.57
27.05.2026 13:00:00 +02:00,12144.69,13961.53
27.05.2026 14:00:00 +02:00,12104.02,13920.50
27.05.2026 15:00:00 +02:00,12354.06,14007.69
27.05.2026 16:00:00 +02:00,12280.91,14113.86
27.05.2026 17:00:00 +02:00,12866.66,14036.53
27.05.2026 18:00:00 +02:00,14836.99,13952.45
27.05.2026 19:00:00 +02:00,16618.27,14063.36
27.05.2026 20:00:00 +02:00,18665.87,14236.82
27.05.2026 21:00:00 +02:00,19020.18,14288.49
27.05.2026 22:00:00 +02:00,18680.25,14241.24
27.05.2026 23:00:00 +02:00,17819.28,13857.22
28.05.2026 00:00:00 +02:00,17211.19,13333.45
28.05.2026 01:00:00 +02:00,16448.62,12941.92
28.05.2026 02:00:00 +02:00,16055.46,12767.48
28.05.2026 03:00:00 +02:00,15578.65,12646.00
28.05.2026 04:00:00 +02:00,15223.04,12669.89
28.05.2026 05:00:00 +02:00,15509.14,12848.10
28.05.2026 06:00:00 +02:00,17409.29,13655.29
28.05.2026 07:00:00 +02:00,17885.26,14497.73
28.05.2026 08:00:00 +02:00,16921.52,14660.96
28.05.2026 09:00:00 +02:00,14211.66,14447.61
28.05.2026 10:00:00 +02:00,11956.58,14156.82
28.05.2026 11:00:00 +02:00,11776.90,14145.46
28.05.2026 12:00:00 +02:00,11976.28,14063.21
28.05.2026 13:00:00 +02:00,11764.67,13990.53
28.05.2026 14:00:00 +02:00,11135.60,14041.15
28.05.2026 15:00:00 +02:00,11788.11,14131.15
28.05.2026 16:00:00 +02:00,12199.32,14259.85
28.05.2026 17:00:00 +02:00,15239.03,14189.37
28.05.2026 18:00:00 +02:00,17855.38,14186.76
28.05.2026 19:00:00 +02:00,19440.14,14289.04
28.05.2026 20:00:00 +02:00,19145.52,14440.06
28.05.2026 21:00:00 +02:00,19142.36,14478.74
28.05.2026 22:00:00 +02:00,19458.98,14384.30
28.05.2026 23:00:00 +02:00,18804.56,14049.95
29.05.2026 00:00:00 +02:00,18507.07,13480.22
29.05.2026 01:00:00 +02:00,17851.53,13023.81
29.05.2026 02:00:00 +02:00,17450.54,12820.09
29.05.2026 03:00:00 +02:00,17376.41,12690.59
29.05.2026 04:00:00 +02:00,17455.26,12656.87
29.05.2026 05:00:00 +02:00,18060.25,12767.38
29.05.2026 06:00:00 +02:00,18973.47,13511.19
29.05.2026 07:00:00 +02:00,19414.22,14436.67
29.05.2026 08:00:00 +02:00,17625.24,14586.62
29.05.2026 09:00:00 +02:00,14159.22,14491.99
29.05.2026 10:00:00 +02:00,12663.68,14321.65
29.05.2026 11:00:00 +02:00,12304.56,14181.54
29.05.2026 12:00:00 +02:00,12329.04,14146.57
29.05.2026 13:00:00 +02:00,12154.85,14062.90
29.05.2026 14:00:00 +02:00,12056.76,14076.56
29.05.2026 15:00:00 +02:00,12629.49,14080.26
29.05.2026 16:00:00 +02:00,14332.94,14195.71
29.05.2026 17:00:00 +02:00,17261.28,14274.80
29.05.2026 18:00:00 +02:00,19984.09,14249.03
29.05.2026 19:00:00 +02:00,20479.80,14198.71
29.05.2026 20:00:00 +02:00,20660.96,14098.48
29.05.2026 21:00:00 +02:00,19910.02,13857.38
29.05.2026 22:00:00 +02:00,19326.80,13694.16
29.05.2026 23:00:00 +02:00,19244.56,13390.56
30.05.2026 00:00:00 +02:00,18891.99,13073.42
30.05.2026 01:00:00 +02:00,18524.00,12665.76
30.05.2026 02:00:00 +02:00,17966.48,12374.32
30.05.2026 03:00:00 +02:00,17884.33,12189.11
30.05.2026 04:00:00 +02:00,17734.61,12001.86
30.05.2026 05:00:00 +02:00,17640.02,11947.90
30.05.2026 06:00:00 +02:00,17002.03,12006.44
30.05.2026 07:00:00 +02:00,16651.72,12347.92
30.05.2026 08:00:00 +02:00,14816.39,12783.84
30.05.2026 09:00:00 +02:00,13100.09,13124.35
30.05.2026 10:00:00 +02:00,12115.41,13260.55
30.05.2026 11:00:00 +02:00,11970.85,13244.93
30.05.2026 12:00:00 +02:00,11904.74,13094.35
30.05.2026 13:00:00 +02:00,11983.07,13081.65
30.05.2026 14:00:00 +02:00,12062.75,13055.51
30.05.2026 15:00:00 +02:00,12106.63,13013.64
30.05.2026 16:00:00 +02:00,12550.48,13038.94
30.05.2026 17:00:00 +02:00,14628.53,13163.11
30.05.2026 18:00:00 +02:00,17005.16,13258.23
30.05.2026 19:00:00 +02:00,18877.90,13274.63
30.05.2026 20:00:00 +02:00,19732.32,13217.22
30.05.2026 21:00:00 +02:00,19528.63,13131.26
30.05.2026 22:00:00 +02:00,19863.28,13042.14
30.05.2026 23:00:00 +02:00,19545.52,12869.18
31.05.2026 00:00:00 +02:00,19318.53,12616.19
31.05.2026 01:00:00 +02:00,19058.73,12289.23
31.05.2026 02:00:00 +02:00,18532.87,12061.34
31.05.2026 03:00:00 +02:00,18127.02,11961.80
31.05.2026 04:00:00 +02:00,17531.28,11829.66
31.05.2026 05:00:00 +02:00,17382.32,11735.56
31.05.2026 06:00:00 +02:00,17093.09,11724.58
31.05.2026 07:00:00 +02:00,15745.63,11827.33
31.05.2026 08:00:00 +02:00,14670.75,12119.31
31.05.2026 09:00:00 +02:00,12888.16,12418.98
31.05.2026 10:00:00 +02:00,12676.94,12638.10
31.05.2026 11:00:00 +02:00,12960.48,12612.78
31.05.2026 12:00:00 +02:00,13063.94,12651.26
31.05.2026 13:00:00 +02:00,13208.91,12728.94
31.05.2026 14:00:00 +02:00,13431.24,12816.34
31.05.2026 15:00:00 +02:00,13960.47,12994.10
31.05.2026 16:00:00 +02:00,15024.00,13193.07
31.05.2026 17:00:00 +02:00,16901.15,13443.46
31.05.2026 18:00:00 +02:00,19116.98,13554.58
31.05.2026 19:00:00 +02:00,20254.42,13707.05
31.05.2026 20:00:00 +02:00,20338.10,13780.04
31.05.2026 21:00:00 +02:00,20068.21,13651.68
31.05.2026 22:00:00 +02:00,19955.37,13488.65
31.05.2026 23:00:00 +02:00,19781.07,13127.09
01.06.2026 00:00:00 +02:00,19120.86,12698.91
01.06.2026 01:00:00 +02:00,18220.99,12332.20
01.06.2026 02:00:00 +02:00,18019.02,12100.74
01.06.2026 03:00:00 +02:00,17348.74,11949.40
01.06.2026 04:00:00 +02:00,17729.29,11892.26
01.06.2026 05:00:00 +02:00,18249.08,12093.16
01.06.2026 06:00:00 +02:00,19011.66,12876.82
01.06.2026 07:00:00 +02:00,19641.18,13875.48
01.06.2026 08:00:00 +02:00,19178.48,14192.26
01.06.2026 09:00:00 +02:00,18628.37,14222.01
01.06.2026 10:00:00 +02:00,17991.84,14254.52
01.06.2026 11:00:00 +02:00,16669.29,14199.36
01.06.2026 12:00:00 +02:00,15970.29,14153.90
01.06.2026 13:00:00 +02:00,15536.95,14055.86
01.06.2026 14:00:00 +02:00,15132.37,14017.91
01.06.2026 15:00:00 +02:00,15715.82,14067.60
01.06.2026 16:00:00 +02:00,16563.53,14148.46
01.06.2026 17:00:00 +02:00,17968.69,14131.11
01.06.2026 18:00:00 +02:00,19190.85,14081.13
01.06.2026 19:00:00 +02:00,19492.00,13997.72
01.06.2026 20:00:00 +02:00,19490.41,14025.48
01.06.2026 21:00:00 +02:00,19659.99,14021.84
01.06.2026 22:00:00 +02:00,19722.02,13838.98
01.06.2026 23:00:00 +02:00,19426.88,13408.42
02.06.2026 00:00:00 +02:00,18572.13,12749.93
02.06.2026 01:00:00 +02:00,17659.75,12309.69
02.06.2026 02:00:00 +02:00,17134.85,12100.42
02.06.2026 03:00:00 +02:00,16548.64,11954.42
02.06.2026 04:00:00 +02:00,16537.39,11816.28
02.06.2026 05:00:00 +02:00,17068.70,12013.44
02.06.2026 06:00:00 +02:00,18046.28,12826.44
02.06.2026 07:00:00 +02:00,18458.26,13685.87
02.06.2026 08:00:00 +02:00,17337.46,13900.89
02.06.2026 09:00:00 +02:00,15910.81,13838.11
02.06.2026 10:00:00 +02:00,14477.42,13801.72
02.06.2026 11:00:00 +02:00,13547.23,13739.22
02.06.2026 12:00:00 +02:00,13717.43,13717.54
02.06.2026 13:00:00 +02:00,13749.76,13643.38
02.06.2026 14:00:00 +02:00,14092.35,13811.82
02.06.2026 15:00:00 +02:00,15082.59,13912.16
02.06.2026 16:00:00 +02:00,16193.40,14029.53
02.06.2026 17:00:00 +02:00,18148.49,14035.64
02.06.2026 18:00:00 +02:00,19271.64,13965.56
02.06.2026 19:00:00 +02:00,19240.00,13934.92
02.06.2026 20:00:00 +02:00,19197.70,13943.54
02.06.2026 21:00:00 +02:00,19335.10,13813.61
02.06.2026 22:00:00 +02:00,18785.63,13555.30
02.06.2026 23:00:00 +02:00,17507.73,13102.55
03.06.2026 00:00:00 +02:00,16501.93,12559.41
03.06.2026 01:00:00 +02:00,16268.43,12189.53
03.06.2026 02:00:00 +02:00,15865.28,11888.48
03.06.2026 03:00:00 +02:00,15712.41,11745.28
03.06.2026 04:00:00 +02:00,15817.87,11630.31
03.06.2026 05:00:00 +02:00,15686.76,11812.49
03.06.2026 06:00:00 +02:00,18167.56,12617.65
03.06.2026 07:00:00 +02:00,18865.64,13577.34
03.06.2026 08:00:00 +02:00,18964.16,13831.31
03.06.2026 09:00:00 +02:00,17483.90,13870.80
03.06.2026 10:00:00 +02:00,16030.71,13773.37
03.06.2026 11:00:00 +02:00,13810.81,13594.33
03.06.2026 12:00:00 +02:00,12939.38,13632.76
03.06.2026 13:00:00 +02:00,12998.46,13684.44
03.06.2026 14:00:00 +02:00,12993.72,13795.72
03.06.2026 15:00:00 +02:00,12856.29,13907.17
03.06.2026 16:00:00 +02:00,13342.72,14052.28
03.06.2026 17:00:00 +02:00,15261.34,13911.45
03.06.2026 18:00:00 +02:00,17552.69,13904.37
03.06.2026 19:00:00 +02:00,18755.93,13989.56
03.06.2026 20:00:00 +02:00,19301.64,13918.68
03.06.2026 21:00:00 +02:00,18984.83,13833.05
03.06.2026 22:00:00 +02:00,17896.31,13581.20
03.06.2026 23:00:00 +02:00,15602.19,12987.62
04.06.2026 00:00:00 +02:00,13582.67,12419.90
04.06.2026 01:00:00 +02:00,13255.81,12050.13
04.06.2026 02:00:00 +02:00,13525.00,11862.02
04.06.2026 03:00:00 +02:00,13784.52,11696.78
04.06.2026 04:00:00 +02:00,13354.70,11630.70
04.06.2026 05:00:00 +02:00,13150.19,11775.38
04.06.2026 06:00:00 +02:00,13402.94,12533.88
04.06.2026 07:00:00 +02:00,13908.52,13447.72
04.06.2026 08:00:00 +02:00,13614.54,13773.51
04.06.2026 09:00:00 +02:00,12838.93,13805.88
04.06.2026 10:00:00 +02:00,12480.43,13719.39
04.06.2026 11:00:00 +02:00,12989.03,13686.49
04.06.2026 12:00:00 +02:00,12967.93,13661.38
04.06.2026 13:00:00 +02:00,12997.05,13680.54
04.06.2026 14:00:00 +02:00,12721.92,13704.96
04.06.2026 15:00:00 +02:00,12172.51,13762.86
04.06.2026 16:00:00 +02:00,12366.30,13931.00
04.06.2026 17:00:00 +02:00,13620.33,13833.24
04.06.2026 18:00:00 +02:00,14749.83,13756.97
04.06.2026 19:00:00 +02:00,16668.79,13761.69
04.06.2026 20:00:00 +02:00,17445.44,13785.90
04.06.2026 21:00:00 +02:00,17007.71,13678.30
04.06.2026 22:00:00 +02:00,16344.94,13517.55
04.06.2026 23:00:00 +02:00,14633.58,13138.17
05.06.2026 00:00:00 +02:00,13608.65,12680.71
05.06.2026 01:00:00 +02:00,13509.77,12197.32
05.06.2026 02:00:00 +02:00,13050.27,11958.71
05.06.2026 03:00:00 +02:00,12760.30,11806.96
05.06.2026 04:00:00 +02:00,12977.41,11742.48
05.06.2026 05:00:00 +02:00,13541.99,11907.29
05.06.2026 06:00:00 +02:00,15152.04,12704.21
05.06.2026 07:00:00 +02:00,16606.47,13704.27
05.06.2026 08:00:00 +02:00,17188.25,14042.14
05.06.2026 09:00:00 +02:00,15442.36,13941.50
05.06.2026 10:00:00 +02:00,14553.08,13948.72
05.06.2026 11:00:00 +02:00,13977.23,13909.11
05.06.2026 12:00:00 +02:00,13600.50,13858.39
05.06.2026 13:00:00 +02:00,12828.10,13680.52
05.06.2026 14:00:00 +02:00,12883.95,13639.35
05.06.2026 15:00:00 +02:00,12978.16,13543.06
05.06.2026 16:00:00 +02:00,13863.62,13606.68
05.06.2026 17:00:00 +02:00,15917.97,13577.46
05.06.2026 18:00:00 +02:00,17098.65,13572.33
05.06.2026 19:00:00 +02:00,17910.12,13611.94
05.06.2026 20:00:00 +02:00,18340.51,13534.98
05.06.2026 21:00:00 +02:00,18411.57,13335.60
05.06.2026 22:00:00 +02:00,17668.76,13154.50
05.06.2026 23:00:00 +02:00,16923.15,12910.29
06.06.2026 00:00:00 +02:00,17579.80,12605.22
06.06.2026 01:00:00 +02:00,17646.06,12255.15
06.06.2026 02:00:00 +02:00,17504.42,12023.49
06.06.2026 03:00:00 +02:00,16630.57,11854.56
06.06.2026 04:00:00 +02:00,17128.79,11661.32
06.06.2026 05:00:00 +02:00,16703.57,11603.08
06.06.2026 06:00:00 +02:00,16516.93,11735.54
06.06.2026 07:00:00 +02:00,15441.67,12009.09
06.06.2026 08:00:00 +02:00,13503.86,12412.88
06.06.2026 09:00:00 +02:00,12712.04,12799.66
06.06.2026 10:00:00 +02:00,12424.48,12870.44
06.06.2026 11:00:00 +02:00,12321.23,12870.50
06.06.2026 12:00:00 +02:00,12174.30,12754.77
06.06.2026 13:00:00 +02:00,11954.96,12595.72
06.06.2026 14:00:00 +02:00,11669.77,12538.36
06.06.2026 15:00:00 +02:00,11386.38,12525.20
06.06.2026 16:00:00 +02:00,12070.37,12545.82
06.06.2026 17:00:00 +02:00,15202.52,12706.99
06.06.2026 18:00:00 +02:00,17673.21,12798.63
06.06.2026 19:00:00 +02:00,18319.43,12845.90
06.06.2026 20:00:00 +02:00,18268.24,12822.82
06.06.2026 21:00:00 +02:00,18415.53,12759.78
06.06.2026 22:00:00 +02:00,17994.02,12687.24
06.06.2026 23:00:00 +02:00,16881.67,12563.97
07.06.2026 00:00:00 +02:00,15313.14,12275.91
07.06.2026 01:00:00 +02:00,14205.55,12033.48
07.06.2026 02:00:00 +02:00,13497.57,11848.62
07.06.2026 03:00:00 +02:00,12817.85,11683.11
07.06.2026 04:00:00 +02:00,12117.86,11548.95
07.06.2026 05:00:00 +02:00,11568.14,11505.52
07.06.2026 06:00:00 +02:00,10400.32,11424.55
07.06.2026 07:00:00 +02:00,9878.15,11579.59
07.06.2026 08:00:00 +02:00,10166.33,11829.51
07.06.2026 09:00:00 +02:00,10709.24,12136.68
07.06.2026 10:00:00 +02:00,10698.24,12392.73
07.06.2026 11:00:00 +02:00,10307.09,12409.00
07.06.2026 12:00:00 +02:00,10252.39,12432.76
07.06.2026 13:00:00 +02:00,10073.08,12333.51
07.06.2026 14:00:00 +02:00,10047.79,12373.51
07.06.2026 15:00:00 +02:00,10331.47,12419.82
07.06.2026 16:00:00 +02:00,10440.23,12607.34
07.06.2026 17:00:00 +02:00,10820.99,12799.10
07.06.2026 18:00:00 +02:00,12546.02,12991.20
07.06.2026 19:00:00 +02:00,16142.78,13179.85
07.06.2026 20:00:00 +02:00,17524.09,13305.46
07.06.2026 21:00:00 +02:00,18387.00,13243.03
07.06.2026 22:00:00 +02:00,18295.60,13109.48
07.06.2026 23:00:00 +02:00,18112.73,12864.41
08.06.2026 00:00:00 +02:00,17634.59,12399.50
08.06.2026 01:00:00 +02:00,17301.20,12052.40
08.06.2026 02:00:00 +02:00,17092.75,11817.06
08.06.2026 03:00:00 +02:00,16786.55,11711.71
08.06.2026 04:00:00 +02:00,16986.33,11611.39
08.06.2026 05:00:00 +02:00,17483.35,11806.04
08.06.2026 06:00:00 +02:00,17964.62,12602.04
08.06.2026 07:00:00 +02:00,18587.37,13565.02
08.06.2026 08:00:00 +02:00,17558.35,13853.20
08.06.2026 09:00:00 +02:00,15333.20,13893.33
08.06.2026 10:00:00 +02:00,13909.55,13827.99
08.06.2026 11:00:00 +02:00,13646.72,13776.82
08.06.2026 12:00:00 +02:00,14140.97,13788.37
08.06.2026 13:00:00 +02:00,14498.62,13704.79
08.06.2026 14:00:00 +02:00,14383.50,13832.20
08.06.2026 15:00:00 +02:00,15838.02,13970.23
08.06.2026 16:00:00 +02:00,17026.87,14124.20
08.06.2026 17:00:00 +02:00,18057.86,14073.40
08.06.2026 18:00:00 +02:00,18873.17,13990.00
08.06.2026 19:00:00 +02:00,19095.80,13991.94
08.06.2026 20:00:00 +02:00,19053.80,14010.43
08.06.2026 21:00:00 +02:00,18875.29,13922.48
08.06.2026 22:00:00 +02:00,18318.19,13674.45
08.06.2026 23:00:00 +02:00,17234.33,13239.69
09.06.2026 00:00:00 +02:00,16333.70,12640.12
09.06.2026 01:00:00 +02:00,15855.43,12303.38
09.06.2026 02:00:00 +02:00,15312.64,12045.66
09.06.2026 03:00:00 +02:00,15088.24,11912.49
09.06.2026 04:00:00 +02:00,14969.14,11825.41
09.06.2026 05:00:00 +02:00,15320.74,12014.01
09.06.2026 06:00:00 +02:00,16785.54,12839.09
09.06.2026 07:00:00 +02:00,17799.03,13854.14
09.06.2026 08:00:00 +02:00,17736.36,14173.13
